title,link
FortiNAC.keyUpload.scriptlet.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/52652
Nagios.XI.ajaxhelper.php.cmdsubsys.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/49623
Novell.GroupWise.Internet.Agent.RCPT.Command.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34198
VMware.Multiple.Products.Login.Controller.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/51984
LinkedIn.IE.Toolbar.search.Method.Access,https://www.fortiguard.com/encyclopedia/ips/14814
Yoddos.Botnet,https://www.fortiguard.com/encyclopedia/ips/42202
VMware.vRealize.Log.Insight.Pak.Multiple.Vulnerabilities,https://www.fortiguard.com/encyclopedia/ips/52851
Adobe.Acrobat.CVE-2019-7050.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/47487
Nessus.Scanner.ActiveX.addsetConfig.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/14832
EnGenius.EWS356-FIT.diag_iperf.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56856
VLC.Media.Player.ActiveX.Control.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15178
Novell.iPrint.Client.ActiveX.GetDriverFile.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15702
Adobe.Flash.Masking.Display.Object.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/44017
Layer5.Meshery.order.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55522
Oracle.Java.PhantomReference.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/40127
RealNetworks.RealPlayer.AVI.strh.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/26403
BizTalk.RawCustomSearchField.ASP.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/12582
Tenda.AC9.SetIPTVCfg.vlanId.Remote.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55041
DZS.GPON.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/46083
Anviz.CrossChex.UDP.Broadcast.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/48728
MS.IE.CMarkupBehaviorContext.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34908
libpng.tRNS.Chunk.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/12494
TOTOLINK.A6000R.apcli_do_enr_pbc_wps.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56216
ABB.Cylon.ASPECT.obtainPorts.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/57005
CGI.WpsShop.Remote.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/10383
Micro.Focus.Operations.Bridge.Manager.Hard.Coded.Credentials,https://www.fortiguard.com/encyclopedia/ips/49648
Cisco.Webex.atas32.DLL.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33547
Mida.Solutions.eFramework.ajaxreq.OS.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/49527
HPE.IMC.DBman.RestartDB.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/44188
Cradlepoint.Devices.Hardcoded.Credentials.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/47568
Adobe.Acrobat.CVE-2019-7082.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/47519
Apple.Safari.JavaScript.PCRE.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14839
MS.PowerPoint.TxMasterStyle10Atom.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15790
Quest.Big.Brother.Arbitrary.File.Deletion.and.Overwrite,https://www.fortiguard.com/encyclopedia/ips/27696
Adobe.Acrobat.CoolType.Font.Engine.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/41967
D-Link.DAR-7000.editrole.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/57257
Trend.Micro.ServerProtect.StRpcSrv.DLL.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14937
Adobe.Acrobat.Calculate.Action.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/42441
OpenSSH.sshd.SSH_OLD_DHGEX.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/52637
ZFile.Unauthenticated.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/52211
AlienVault.USM.OSSIM.gauge.PHP.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/43422
Realtek.SDK.Miniigd.UPnP.SUBSCRIBE.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/50715
D-Link.DNS.account_mgr.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56857
Care2x.Integrated.Hospital.InfoSystem.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/50647
Adobe.Flash.ActionPush.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/26040
Wavlink.AC3000.internet.cgi.qos.cli_name.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/57187
Axis.Communications.Security.Camera.UNRET.dbus.Function.Access,https://www.fortiguard.com/encyclopedia/ips/46273
Altenergy.Power.Control.Software.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/52766
CentOS.Web.Panel.ajax_crons.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/52096
MS.IE.CTreeNode.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/36269
PHPUnit.Eval-stdin.PHP.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/45765
Adobe.Flash.IExternalizable.writeExternal.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/41518
MS.IE.CFormElement.Object.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/40104
Cisco.Devices.UPnP.CVE-2021-34730.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/50842
MS.Windows.DHCP.Server.Failover.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/48179
HP.Operations.Agent.HEALTH.Packet.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33719
Adobe.Flash.TVSDK.metadata.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/47175
MS.Silverlight.Pointer.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/24064
Cisco.RV.Series.Devices.upload.session.ID.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/52643
JeanAloup.Trojan.Credentials.Disclosure,https://www.fortiguard.com/encyclopedia/ips/43318
Adobe.Acrobat.CVE-2019-7052.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/47489
MS.Windows.Media.Decompression.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/23319
VMware.vCenter.Services.Controller.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/52236
SAP.GUI.BI.Wadmxhtml.DLL.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/23909
Adobe.Flash.SharedObject.Array.Unshift.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/41079
ERS.Viewer.2011.ERS.File.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35466
Adobe.ColdFusion.DataServicesCFProxy.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/46288
Adobe.Flash.attachMovie.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/41187
Trend.Micro.ServerProtect.eng50.DLL.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14936
MS.IE.Tree.Nodes.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35860
ManageEngine.Password.Manager.Pro.CVE-2022-43671.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/52483
EPrints.cal.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55443
Adobe.Acrobat.CVE-2019-7051.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/47488
MS.IE.Object.Handler.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/18134
Oracle.BeeHive.processEvaluation.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/41874
Macrovision.InstallShield.Isusweb.DLL.Access,https://www.fortiguard.com/encyclopedia/ips/15174
Cisco.Prime.Infrastructure.EPNM.Deserialization.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/42783
ManageEngine.OpManager.listAlarms.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/47356
Apple.Safari.Windows.Bookmark.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14700
Apache.httpd.mod_lua.req_parsebody.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/51121
MS.IE.CTableSection.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/40896
MS.IE.CMarkup.Object.Codebase.cssText.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/40900
MS.Word.Fib.nFib.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/25057
Adobe.Acrobat.JPEG.EXIF.metadata.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/42450
Airspan.AirSpot.5410.Unrestricted.File.Upload,https://www.fortiguard.com/encyclopedia/ips/52053
MS.IE.CTreePos.Object.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/36268
MS.Excel.SST.Extended.Unicode.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17277
3CX.DesktopApp.SupplyChain.Backdoor,https://www.fortiguard.com/encyclopedia/ips/52796
Adobe.Flash.OnError.Event.Handler.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/41072
Adobe.Acrobat.CVE-2019-7029.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/47542
WordPress.Plugin.Contact.Form.7.Unrestricted.File.Upload,https://www.fortiguard.com/encyclopedia/ips/50375
MS.Word.SPRM.Record.Parsing.Arbitrary.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/24056
Nullsoft.Winamp.MIDI.Timestamp.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/25372
phpMyAdmin.Preg.Replace.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35326
DotNetNuke.SQL.Database.Administration.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/48093
Adobe.Acrobat.CVE-2019-7128.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/47749
S-nail.Mail-Privsep.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/48214
Malicious.Apache.Module.Iframe.Injection,https://www.fortiguard.com/encyclopedia/ips/34957
DanaBot.Botnet,https://www.fortiguard.com/encyclopedia/ips/47700
NUUO.NVRmini.OS.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/46917
MS.Silverlight.Null.Pointer.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/36267
TOTOLINK.A7000R.setOpModeCfg.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54856
MS.IE.DragAndDrop.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/27652
D-Link.DSP-W110.Cookie.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/40936
Oracle.Java.Applet.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34400
Roxy-WI.options.ssl_cert.upload.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/52814
Adobe.Flash.TextField.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/25768
Apple.Safari.IDN.URL.Bar.Spoofing,https://www.fortiguard.com/encyclopedia/ips/14838
MS.IE.CSS.Self.Reference.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/25302
MS.IE.DOM.Operation.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/18015
Adobe.Flash.Cross.Domain.Redirect.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/40921
Apple.QuickTime.Player.Unspecified.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/24940
FireEye.Red.Team.Tool,https://www.fortiguard.com/encyclopedia/ips/49668
MS.IE.removeChild.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/34911
Atlassian.Companion.CVE-2023-22524.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56540
MS.IE.TextNode.Handling.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/40540
Responsive.Filemanager.URL.SSRF,https://www.fortiguard.com/encyclopedia/ips/47954
WordPress.Multiple.Themes.Unauthenticated.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/52769
Belkin.N750.proxy.CGI.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/45984
Teamspy.Botnet,https://www.fortiguard.com/encyclopedia/ips/42243
WordPress.JupiterX.Core.Plugin.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/52485
TOTOLINK.A6000R.apcli_wps_gen_pincode.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56212
Adobe.ColdFusion.Scheduled.Task.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/34346
Adobe.Acrobat.Open.Cascade.3D.Engine.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/43231
GLWorld.HanGamePluginCN18.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15387
Oracle.Hospitality.OPERA5.CVE-2023-21932.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56265
WordPress.N-Media.Website.Contact.Form.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/40477
Adobe.Flash.PCM.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34151
HP.Operations.Agent.Performance.Component.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32790
Adobe.Acrobat.JS.compareDocuments.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/42465
TOTOLINK.A3700R.cstecgi.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56061
Oracle.Java.Runtime.Environment.Image.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/26663
Schneider.Electric.Umotion.Runscript.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/44183
ProxyChanger.Botnet,https://www.fortiguard.com/encyclopedia/ips/43246
ServiceNow.jvar_page_title.Jelly.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56273
Download.Accelerator.Plus.M3u.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15734
Ghost.CMS.Upload.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/57211
PHP.Error.Logging.Format.String,https://www.fortiguard.com/encyclopedia/ips/11829
Adobe.Flash.watch.Method.Handling.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/41902
IBM.Spectrum.Protect.Plus.password.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/52122
HP.Data.Protector.EXEC_INTEGUTIL.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/39459
WordPress.Workreap.Theme.CVE-2021-24499.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53277
SysAid.Server.MSSQL.database.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/40593
ManageEngine.ADAudit.Plus.CVE-2021-42847.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53049
MS.IE.CTreeDataPos.Object.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/40069
D-Link.Wireless.N300.Backdoor.Access,https://www.fortiguard.com/encyclopedia/ips/46086
HP.IMC.TFTP.Server.MODE.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/27694
MS.Office.Drawing.Objects.Handling.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/14532
Oracle.Java.Runtime.AWT.SetBytePixels.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17975
Progress.Telerik.Report.Server.Register.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56035
ESnet.iPerf3.JSON.Parser.UTF.Code.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/45951
Adobe.Acrobat.Malformed.Free.Text.Annot.IT.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33212
TorrentLocker.Botnet,https://www.fortiguard.com/encyclopedia/ips/40874
Cain.RDP.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17167
Adobe.Acrobat.JPEG.2000.Decoder.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/43232
MS.IE.CMarkup.Object.Handing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/40072
Adobe.Photoshop.PNG.Parsing.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33192
Belkin.N750.twonky_command.CGI.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/45983
SmartRG.Devices.Ping.Host.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/52149
Pcrat,https://www.fortiguard.com/encyclopedia/ips/35503
FasterXML.jackson-databind.SpEL.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/50142
Oracle.Java.Font.Parsing.maxPoint.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33804
IPeakCMS.CVE-2021-3018.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56267
MS.SQL.Server.Sp_replwritetovarbin.Memory.Overwrite,https://www.fortiguard.com/encyclopedia/ips/16769
Grafana.Labs.Grafana.SQL.Expressions.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56797
HP.OpenView.Storage.Data.Protector.Cell.Manager.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/18251
MS.Defender.CVE-2021-1647.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/49736
Edraw.Flowchart.HttpDownloadFile.Arbitrary.File.Download,https://www.fortiguard.com/encyclopedia/ips/15137
IBM.Lotus.Notes.URI.Scheme.Handling.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/33064
MS.JET.Database.Engine.MDB.File.Parse.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15179
Wavlink.Cgi-bin.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/51947
Adobe.Acrobat.Mouse.Event.Handler.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/40941
HAURI.Antivirus.ACE.Archive.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/13409
OneDev.Platform.AttachmentUploadServet.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/49942
MIT.Kerberos.5.KRB5_Recvauth.Double.Free,https://www.fortiguard.com/encyclopedia/ips/13447
Adobe.Acrobat.Huffman.Table.Parsing.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/46380
SAP.Solution.Manager.SMDAgent.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/49755
Telstra.Arcadyan.LH1000.fake_upload.cgi.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56644
IonizeCMS.lang_model.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55073
MS.Word.RTF.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/24063
MS.Windows.Component.CTSWebProxy.ActiveX.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/39913
MS.Exchange.Server.TNEF.File.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/25870
MS.Excel.Obj.Record.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16735
DEWMODE.Web.Shell,https://www.fortiguard.com/encyclopedia/ips/49940
Mongo.Express.toBSON.Method.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/49609
Elefant.CMS.PHP.File.Upload.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/43812
Apple.Preview.libFontParser.SpecialEncoding.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/20937
Cisco.Webex.FG-VD-17-029.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/44171
MS.IE.CGenericElement.Object.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/40070
Nagios.Network.Analyzer.API.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/52114
MS.IE.Object.Type.Mismatch.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/39736
MS.Windows.TCP.IP.CVE-2021-26424.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/50677
Red.Hat.JBoss.RichFaces.Arbitrary.Java.Deserialization,https://www.fortiguard.com/encyclopedia/ips/49640
MS.IE.HGROUP.Element.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/37016
Adobe.Shockwave.Multiple.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32891
Adobe.Flash.AVM.Opcode.Verifying.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33603
Android.Stagefright.Library.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/41478
Sophos.XG.Firewall.mode.2531.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/49775
LibFlac.File.Parsing.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15069
Intelbras.NCloud.Backup.SH.File.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/47805
Adobe.Flash.setSharedStyles.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/24421
HPE.IMC.iccSelectCommand.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/47572
MS.OpenType.Font.Double.Free,https://www.fortiguard.com/encyclopedia/ips/25261
HP.IMC.TFTP.Packet.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/27628
Apple.QuickTime.stsd.JPEG.Atom.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17219
Adobe.Flash.RegExpMARKBufOv.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/43509
Apple.QuickTime.enof.Atom.Parsing.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/36107
RPM.Package.Manager.CPIO.Header.NameSize.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/40030
Adobe.Acrobat.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34703
SickRage.HTTP.Response.Password.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/46284
VMware.View.Planner.logupload.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/49988
Cisco.PCP.ScriptMgr.Servlet.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/44248
Ikonboard.Illegal.Cookie.Language.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/10314
Apache.Log4j.Error.Log.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/51006
ABB.Cylon.ASPECT.calendarFileDelete.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/56711
JetBrains.TeamCity.BaseController.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54906
MS.Office.Word.Malformed.RTF.File.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/40230
Fallout.Exploit.Kit,https://www.fortiguard.com/encyclopedia/ips/46968
MS.IE.HTML.Layout.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/24062
Cisco.Webex.FG-VD-17-032.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/44169
Pushdo.Botnet,https://www.fortiguard.com/encyclopedia/ips/15235
PostgreSQL.Payload.Execution,https://www.fortiguard.com/encyclopedia/ips/26342
MS.IE.u.Tag.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/40731
Adobe.Flash.Unspecified.UD.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/23419
vSkimmer.Botnet,https://www.fortiguard.com/encyclopedia/ips/39650
WordPress.WPGateway.Plugin.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/52145
VMware.NSX.SD-WAN.Remote.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/48056
MS.Excel.Workspace.Index.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/14886
MS.IE.Event.Handler.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/37111
Draytek.Vigor.user_login.cgi.Format.String,https://www.fortiguard.com/encyclopedia/ips/56335
Adobe.Acrobat.JavaScript.Annotion.Object.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/42169
Power.Tab.Editor.PTB.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/23948
MS.IE.Improper.Ref.Count.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34142
Linksys.EA7500.Remote.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/47010
Adobe.Acrobat.XSLT.ApplyTemplates.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/43249
LibVNC.LibVNCClient.CoRRE.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/47392
Google.Chrome.V8.ChangeInt32ToInt64.Out-of-Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/50182
Blackhole.Exploit.Kit,https://www.fortiguard.com/encyclopedia/ips/34825
MS.Windows.Telnet.Service.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/39909
MS.IE.HTML.Object.Freed.Memory.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34959
Adobe.Acrobat.TIFF.TAGTYPE.Orientation.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/42462
Apple.macOS.X.Catalog.Distribution.File.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/15233
Belkin.Linksys.RE6500.goform.setSysAdm.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/49870
MS.Office.Groove.Insecure.DLL.Preloading,https://www.fortiguard.com/encyclopedia/ips/26059
Adobe.Acrobat.JS.DisablePermEnforcement.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/42464
ManageEngine.Desktop.Central.Administrative.Password.Reset,https://www.fortiguard.com/encyclopedia/ips/40383
SearchBlox.File.Exfiltration,https://www.fortiguard.com/encyclopedia/ips/41760
Advantech.WebAccess.webvrpcs.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/46277
HP.OpenView.NNM.ovet_demandpoll.Sel.Format.String,https://www.fortiguard.com/encyclopedia/ips/23000
MS.IE.DataView.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/40740
Adobe.Flash.AS.RegEx.Engine.PRUNE.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/43516
MS.Word.Linked.Objects.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/24069
Novell.File.Reporter.VOL.Tag.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33955
MS.Office.PowerPoint.OEPlaceholderAtom.Invalid.Array.Indexing,https://www.fortiguard.com/encyclopedia/ips/18186
CMultiLoader.Botnet,https://www.fortiguard.com/encyclopedia/ips/20862
Adobe.Flash.LocalConnection.Object.Handling.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/42262
Bunitu.Botnet,https://www.fortiguard.com/encyclopedia/ips/40049
Seagate.Central.External.NAS.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/53122
MS.Windows.OpenTypeFont.Atmfd.DLL.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/41128
Ipswitch.IMail.Server.IMAP.Search.Command.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14807
Adobe.Flash.AVM2.KeyboardEvent.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/23307
Apache.ActiveMQ.JMX.RMIConnectorServer.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/49777
Adobe.Acrobat.XFA.Open.Action.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/43235
Iptable.Botnet,https://www.fortiguard.com/encyclopedia/ips/39765
Schneider.Electric.Accutech.Manager.HTTP.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34896
